5.2258e-14,0.35566,1.6133e-14,-8.0427e-13,-1.9566,0,-0.13798,3.6302e-15,7.4875,7.4875,7.4875,7.4875,0
5.4005e-14,0.35566,1.791e-14,-8.6873e-13,-1.9565,0,-0.13791,3.6253e-15,7.4875,7.4875,7.4875,7.4875,0
5.5813e-14,0.35566,1.9748e-14,-9.3534e-13,-1.9565,0,-0.1379,3.6243e-15,7.4875,7.4875,7.4875,7.4875,0
5.7681e-14,0.35566,2.1648e-14,-1.0042e-12,-1.9565,0,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
5.9612e-14,0.35566,2.3611e-14,-1.0753e-12,-1.9565,0,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
6.1607e-14,0.35566,2.564e-14,-1.1489e-12,-1.9565,0,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
6.3669e-14,0.35566,2.7737e-14,-1.2249e-12,-1.9565,0,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
3.0764e-14,0.35566,-1.7208e-15,-1.1919e-12,-1.9565,-5.8826e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
5.4351e-14,0.35566,1.9395e-14,-1.2155e-12,-1.9565,-4.7219e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
3.7443e-14,0.35566,4.2589e-15,-1.1986e-12,-1.9565,-4.9509e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.9563e-14,0.35566,1.5109e-14,-1.2107e-12,-1.9565,-4.9058e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.0875e-14,0.35566,7.3314e-15,-1.2021e-12,-1.9565,-4.9147e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.7103e-14,0.35566,1.2906e-14,-1.2083e-12,-1.9565,-4.9129e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.2639e-14,0.35566,8.9102e-15,-1.2038e-12,-1.9565,-4.9133e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.5839e-14,0.35566,1.1775e-14,-1.207e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.3545e-14,0.35566,9.7214e-15,-1.2047e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.5189e-14,0.35566,1.1193e-14,-1.2064e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4011e-14,0.35566,1.0138e-14,-1.2052e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4855e-14,0.35566,1.0895e-14,-1.206e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.425e-14,0.35566,1.0352e-14,-1.2054e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4684e-14,0.35566,1.0741e-14,-1.2059e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4373e-14,0.35566,1.0462e-14,-1.2056e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4596e-14,0.35566,1.0662e-14,-1.2058e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4436e-14,0.35566,1.0519e-14,-1.2056e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.455e-14,0.35566,1.0622e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4468e-14,0.35566,1.0548e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4527e-14,0.35566,1.0601e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4485e-14,0.35566,1.0563e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4515e-14,0.35566,1.059e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4494e-14,0.35566,1.0571e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4509e-14,0.35566,1.0585e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4498e-14,0.35566,1.0575e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4506e-14,0.35566,1.0582e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.45e-14,0.35566,1.0577e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4504e-14,0.35566,1.058e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4501e-14,0.35566,1.0578e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4504e-14,0.35566,1.058e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4502e-14,0.35566,1.0578e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4502e-14,0.35566,1.0578e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4502e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4503e-14,0.35566,1.0579e-14,-1.2057e-12,-1.9565,-4.9132e-10,-0.1379,3.624e-15,7.4875,7.4875,7.4875,7.4875,1
4.4489e-14,0.35559,1.0583e-14,-1.2057e-12,-1.9563,-9.9801e-06,-0.13811,3.6237e-15,7.4861,7.4861,7.4861,7.4861,1
4.4395e-14,0.35509,1.0619e-14,-1.2056e-12,-1.9546,-8.5383e-05,-0.1397,3.6237e-15,7.4755,7.4755,7.4755,7.4755,1
4.4105e-14,0.3535,1.0737e-14,-1.2053e-12,-1.9494,-0.00033372,-0.14471,3.6236e-15,7.4422,7.4422,7.4422,7.4422,1
4.3498e-14,0.35006,1.1014e-14,-1.2047e-12,-1.9379,-0.00095376,-0.15558,3.6236e-15,7.3698,7.3698,7.3698,7.3698,1
4.2443e-14,0.34407,1.1501e-14,-1.2037e-12,-1.9175,-0.002381,-0.1745,3.6235e-15,7.2436,7.2436,7.2436,7.2436,1
4.0918e-14,0.3352,1.2263e-14,-1.2022e-12,-1.8864,-0.0056609,-0.20234,3.6232e-15,7.0569,7.0569,7.0569,7.0569,1
3.8975e-14,0.32375,1.3248e-14,-1.2003e-12,-1.8437,-0.013295,-0.23741,3.6276e-15,6.8157,6.8157,6.8157,6.8157,1
3.6871e-14,0.31072,1.4452e-14,-1.1983e-12,-1.7894,-0.030813,-0.27414,3.6277e-15,6.5414,6.5414,6.5414,6.5414,1
3.4782e-14,0.29765,1.5688e-14,-1.1963e-12,-1.7235,-0.068388,-0.30253,3.6265e-15,6.2663,6.2663,6.2663,6.2663,1
3.3041e-14,0.28628,1.683e-14,-1.1947e-12,-1.6457,-0.138,-0.31067,3.5726e-15,6.0269,6.0269,6.0269,6.0269,1
3.1837e-14,0.27813,1.7688e-14,-1.1935e-12,-1.5625,-0.23652,-0.2954,3.5724e-15,5.8554,5.8554,5.8554,5.8554,1
3.1257e-14,0.27359,1.8247e-14,-1.193e-12,-1.4921,-0.3297,-0.27263,3.5725e-15,5.7597,5.7597,5.7597,5.7597,1
3.0972e-14,0.2714,1.8506e-14,-1.1927e-12,-1.4461,-0.39191,-0.25635,3.5724e-15,5.7137,5.7137,5.7137,5.7137,1
4.8443e-14,0.2704,3.4509e-14,-1.2473e-12,-1.4214,-0.42563,-0.24732,3.5724e-15,5.6926,5.6926,5.6926,5.6926,1
1.9169e-14,0.26999,8.4023e-15,-1.218e-12,-1.4106,-0.4405,-0.24328,3.5697e-15,5.6841,5.6841,5.6841,5.6841,1
4.0558e-14,0.26985,2.7585e-14,-1.2394e-12,-1.4068,-0.44576,-0.24183,3.5687e-15,5.6811,5.6811,5.6811,5.6811,1
2.4875e-14,0.26982,1.3554e-14,-1.2238e-12,-1.4058,-0.4472,-0.24143,3.5684e-15,5.6803,5.6803,5.6803,5.6803,1
3.6359e-14,0.26981,2.3836e-14,-1.2352e-12,-1.4056,-0.44749,-0.24135,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
2.7947e-14,0.26981,1.6306e-14,-1.2268e-12,-1.4055,-0.44753,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
3.4108e-14,0.26981,2.1822e-14,-1.233e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
2.9595e-14,0.26981,1.7781e-14,-1.2285e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
3.2901e-14,0.26981,2.0741e-14,-1.2318e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
3.0479e-14,0.26981,1.8573e-14,-1.2294e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
3.2253e-14,0.26981,2.0161e-14,-1.2311e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
3.0954e-14,0.26981,1.8998e-14,-1.2298e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
3.1905e-14,0.26981,1.985e-14,-1.2308e-12,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
-1.389e-08,0.26981,-1.2435e-08,1.3889e-08,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6802,5.6802,5.6802,1
-1.1745e-07,0.26981,-1.0514e-07,1.1745e-07,-1.4055,-0.44754,-0.24134,3.5684e-15,5.6802,5.6801,5.6802,5.6802,1
-5.0416e-07,0.26981,-4.5182e-07,6.4509e-07,-1.4055,-0.44754,-0.24134,3.4194e-15,5.6802,5.6801,5.6802,5.6801,1
-1.4042e-06,0.26981,-1.2596e-06,2.1501e-06,-1.4055,-0.44754,-0.24134,3.5473e-15,5.6802,5.6801,5.6802,5.6801,1
-2.1863e-06,0.26981,-1.9502e-06,8.8354e-08,-1.4055,-0.44754,-0.24134,3.5851e-15,5.6802,5.6801,5.6802,5.6801,1
-3.5862e-06,0.26981,-3.1929e-06,-1.5892e-06,-1.4055,-0.44754,-0.24134,3.5876e-15,5.6802,5.6801,5.6802,5.6801,1
-5.7886e-06,0.26981,-5.146e-06,-4.8812e-06,-1.4055,-0.44754,-0.24134,3.5878e-15,5.6803,5.68,5.6802,5.6801,1
-9.079e-06,0.26981,-8.0648e-06,-9.5044e-06,-1.4055,-0.44754,-0.24134,3.5879e-15,5.6804,5.6799,5.6802,5.6801,1
-1.3758e-05,0.26981,-1.2216e-05,-1.6122e-05,-1.4055,-0.44754,-0.24134,3.5879e-15,5.6805,5.6798,5.6803,5.68,1
-2.0163e-05,0.26981,-1.7897e-05,-2.519e-05,-1.4055,-0.44754,-0.24134,3.588e-15,5.6807,5.6796,5.6804,5.6799,1
-2.8676e-05,0.26981,-2.5448e-05,-3.7241e-05,-1.4055,-0.44754,-0.24134,3.588e-15,5.6809,5.6794,5.6805,5.6798,1
-3.971e-05,0.26981,-3.5236e-05,-5.2862e-05,-1.4055,-0.44754,-0.24134,3.5881e-15,5.6812,5.6791,5.6806,5.6797,1
-5.3719e-05,0.26981,-4.7662e-05,-7.2693e-05,-1.4055,-0.44754,-0.24134,3.5883e-15,5.6816,5.6787,5.6807,5.6796,1
-7.1188e-05,0.26981,-6.3158e-05,-9.7423e-05,-1.4055,-0.44754,-0.24134,3.5884e-15,5.6821,5.6782,5.6809,5.6794,1
-9.2641e-05,0.26981,-8.2188e-05,-0.00012779,-1.4055,-0.44754,-0.24134,3.5886e-15,5.6826,5.6777,5.6811,5.6792,1
-0.00011864,0.26981,-0.00010525,-0.00016459,-1.4055,-0.44754,-0.24134,3.5886e-15,5.6833,5.677,5.6814,5.6789,1
-0.00014977,0.26981,-0.00013286,-0.00020867,-1.4055,-0.44754,-0.24134,3.589e-15,5.6842,5.6761,5.6817,5.6786,1
-0.00018667,0.26981,-0.00016559,-0.0002609,-1.4055,-0.44754,-0.24134,3.5894e-15,5.6852,5.6752,5.6821,5.6782,1
-0.00022999,0.26981,-0.00020403,-0.00032224,-1.4055,-0.44754,-0.24134,3.5898e-15,5.6863,5.674,5.6826,5.6777,1
-0.00028045,0.26981,-0.00024878,-0.00039366,-1.4055,-0.44754,-0.24134,3.5902e-15,5.6877,5.6726,5.6831,5.6772,1
-0.00033876,0.26981,-0.00030051,-0.00047622,-1.4055,-0.44754,-0.24134,3.5907e-15,5.6892,5.6711,5.6837,5.6766,1
